id,name,is_closed,image_url,url,mobile_url,phone,display_phone,address,display_address,latitude,longitude,review_count,categories,rating,rating_image_url,rating_image_url_small,rating_image_url_large,snippet_image_url
hons-wun-tun-house-san-francisco,Hon's Wun Tun House,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/rb36iryPa_w3NnAXXh36Dg/ms.jpg,http://www.yelp.com/biz/hons-wun-tun-house-san-francisco,http://m.yelp.com/biz/hons-wun-tun-house-san-francisco,4154333966,1-415-433-3966,648 Kearny St,648 Kearny St,37.79420793,-122.4046777,364,Cantonese,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/kWNuVw0j9bdj_2fJ__s-8Q/ms.jpg
cowgirl-creamery-sidekick-and-milk-bar-san-francisco,Cowgirl Creamery Sidekick & Milk Bar,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/tjh3AsVhwnCVIXlk-A12Wg/ms.jpg,http://www.yelp.com/biz/cowgirl-creamery-sidekick-and-milk-bar-san-francisco,http://m.yelp.com/biz/cowgirl-creamery-sidekick-and-milk-bar-san-francisco,4153924000,1-415-392-4000,"1 Ferry Bldg', u'Ste 17",1 Ferry Bldg,37.794746,-122.3932846,408,Cafes,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/p3RCJ4QwjGy4ot7AAPxwug/ms.jpg
the-sycamore-san-francisco,The Sycamore,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/p28s981RyeyIe7J1pqvmvg/ms.jpg,http://www.yelp.com/biz/the-sycamore-san-francisco,http://m.yelp.com/biz/the-sycamore-san-francisco,4152527704,1-415-252-7704,2140 Mission St,2140 Mission St,37.76285492,-122.4195251,548,Gastropubs,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media1.fl.yelpcdn.com/photo/DyBrfz4qCZsmfsZQHrFDPQ/ms.jpg
the-sandwich-place-san-francisco,The Sandwich Place,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/jF-A5KTk5MCM4dtP05yvNQ/ms.jpg,http://www.yelp.com/biz/the-sandwich-place-san-francisco,http://m.yelp.com/biz/the-sandwich-place-san-francisco,4154313811,1-415-431-3811,2029 Mission St,2029 Mission St,37.76443,-122.4191,205,Sandwiches,4.5,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,http://s3-media1.fl.yelpcdn.com/photo/gS1EdN7qanKP02ihQhajNg/ms.jpg
punjab-kabab-house-san-francisco,Punjab Kabab House,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/70uJL6PgCflHLjgKLxVGhA/ms.jpg,http://www.yelp.com/biz/punjab-kabab-house-san-francisco,http://m.yelp.com/biz/punjab-kabab-house-san-francisco,4154477499,1-415-447-7499,101 Eddy St,101 Eddy St,37.7843487,-122.4093534,225,Indian,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/hpkzImdZCS3--sg3zfI6Ng/ms.jpg
z-and-y-restaurant-san-francisco-3,Z & Y Restaurant,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/1T7V2TCov-Wn5Njw-HWL4Q/ms.jpg,http://www.yelp.com/biz/z-and-y-restaurant-san-francisco-3,http://m.yelp.com/biz/z-and-y-restaurant-san-francisco-3,4159818988,1-415-981-8988,655 Jackson St,655 Jackson St,37.79607647,-122.4060148,844,Chinese,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media1.fl.yelpcdn.com/photo/3Jcf7OvHmSEfbk6ey7nwKg/ms.jpg
turtle-tower-san-francisco-6,Turtle Tower,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/FA5EA-xPDeh0UjS9GvFsTA/ms.jpg,http://www.yelp.com/biz/turtle-tower-san-francisco-6,http://m.yelp.com/biz/turtle-tower-san-francisco-6,4154093333,1-415-409-3333,645 Larkin St,645 Larkin St,37.7839535,-122.4178971,337,Vietnamese,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/eGur8mNbFNelaB_N2TQd3w/ms.jpg
dragoneats-san-francisco,DragonEats,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/17WoJWWwhbkQ8GnMW-nTww/ms.jpg,http://www.yelp.com/biz/dragoneats-san-francisco,http://m.yelp.com/biz/dragoneats-san-francisco,4157951469,1-415-795-1469,520 Gough St,520 Gough St,37.7780892,-122.4231588,182,Vietnamese,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/SD8boNGHvEcsw6wPp1xYBQ/ms.jpg
fly-bar-and-restaurant-san-francisco,Fly Bar & Restaurant,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/aAIL-9oc0fFpNnLNfd8RNg/ms.jpg,http://www.yelp.com/biz/fly-bar-and-restaurant-san-francisco,http://m.yelp.com/biz/fly-bar-and-restaurant-san-francisco,4154414232,1-415-441-4232,1085 Sutter St,1085 Sutter St,37.78791301,-122.4182472,467,Bars,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/31EgLDj8AaQGMHjT4tbZ-Q/ms.jpg
foundation-cafe-san-francisco,Foundation Cafe,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/Go06JyONMovJabL1wavOfw/ms.jpg,http://www.yelp.com/biz/foundation-cafe-san-francisco,http://m.yelp.com/biz/foundation-cafe-san-francisco,4157818880,1-415-781-8880,335 Kearny St,335 Kearny St,37.7912729,-122.4042721,95,Salad,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/YifZnWw7ag84L57AVZfO5Q/ms.jpg
evergreen-garden-restaurant-san-francisco,Evergreen Garden Restaurant,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/57Bi0NNYmfSv4rNCo2xvcg/ms.jpg,http://www.yelp.com/biz/evergreen-garden-restaurant-san-francisco,http://m.yelp.com/biz/evergreen-garden-restaurant-san-francisco,4158641657,1-415-864-1657,3100 18th St,3100 18th St,37.76239777,-122.4131088,284,Vietnamese,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/4m3RsU3kCs3sY-eOJlvbzg/ms.jpg
lefty-o-douls-san-francisco-2,Lefty O'Doul's,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/6sb2mRpS-IoV6rcW6JsK3w/ms.jpg,http://www.yelp.com/biz/lefty-o-douls-san-francisco-2,http://m.yelp.com/biz/lefty-o-douls-san-francisco-2,4159828900,1-415-982-8900,333 Geary St,333 Geary St,37.78716,-122.4087,860,Sports Bars,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/5fBmzt3Gt5mwqHxoEyCYgw/ms.jpg
lim�_n-rotisserie-san-francisco-3,Lim�_n Rotisserie,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/8k3wI9n7pu0PtePRMNBz-Q/ms.jpg,http://www.yelp.com/biz/lim%C3%B3n-rotisserie-san-francisco-3,http://m.yelp.com/biz/lim%C3%B3n-rotisserie-san-francisco-3,4158212134,1-415-821-2134,1001 S Van Ness Ave,1001 S Van Ness Ave,37.75706661,-122.4165962,2446,Latin American,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/IZMZTTY7Mo5PoVvFR-ayMA/ms.jpg
burger-bar-san-francisco,Burger Bar,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/PZGbxcimvYntFcz4pdV2ww/ms.jpg,http://www.yelp.com/biz/burger-bar-san-francisco,http://m.yelp.com/biz/burger-bar-san-francisco,4152964272,1-415-296-4272,"251 Geary St', u'6th Fl",251 Geary St,37.78757265,-122.4074042,1866,Burgers,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media2.fl.yelpcdn.com/photo/EzLZo9TPLCVd2zRH7BKTRw/ms.jpg
boudin-bakery-and-cafe-san-francisco-14,Boudin Bakery & Cafe,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/2SlRz120mRxe3MJn7UVLXA/ms.jpg,http://www.yelp.com/biz/boudin-bakery-and-cafe-san-francisco-14,http://m.yelp.com/biz/boudin-bakery-and-cafe-san-francisco-14,4152964740,1-415-296-4740,"251 Geary St.', u""Macy's Cellar",251 Geary St.,37.78717422,-122.4073944,290,Bakeries,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media1.fl.yelpcdn.com/photo/eZLv1sVfFR7PGb6Kl6K08A/ms.jpg
cafe-mason-san-francisco,Cafe Mason,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/gxrsceNnVelNQIU5RXn6Cg/ms.jpg,http://www.yelp.com/biz/cafe-mason-san-francisco,http://m.yelp.com/biz/cafe-mason-san-francisco,4155440320,1-415-544-0320,320 Mason St,320 Mason St,37.7866275,-122.409877,664,Breakfast & Brunch,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media2.fl.yelpcdn.com/photo/2WUIhvoc0YHjrg76dhQJIA/ms.jpg
henrys-hunan-restaurant-san-francisco-4,Henry's Hunan Restaurant,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/fi6rtsP89NxZztzHpmaV8w/ms.jpg,http://www.yelp.com/biz/henrys-hunan-restaurant-san-francisco-4,http://m.yelp.com/biz/henrys-hunan-restaurant-san-francisco-4,4157882234,1-415-788-2234,674 Sacramento St,674 Sacramento St,37.79377,-122.40415,239,Chinese,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/D09wwheJlggOWEWOeNIPDQ/ms.jpg
international-food-court-san-francisco,International Food Court,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/W6jy3rsAToE8jYHfmIGW7g/ms.jpg,http://www.yelp.com/biz/international-food-court-san-francisco,http://m.yelp.com/biz/international-food-court-san-francisco,,one,320 Bush St,320 Bush St,37.79098392,-122.4026211,52,Food Court,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/7AGW47SkJYNXxIZbAKGyNg/ms.jpg
mission-bowling-club-san-francisco,Mission Bowling Club,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/nVBhU3wPVdc0ZrfQszNEpQ/ms.jpg,http://www.yelp.com/biz/mission-bowling-club-san-francisco,http://m.yelp.com/biz/mission-bowling-club-san-francisco,4158632695,1-415-863-2695,3176 17th St,3176 17th St,37.76371465,-122.4168158,419,Bowling,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media1.fl.yelpcdn.com/photo/WNEevCqeK5cCfs2NAvOl8A/ms.jpg
sheboygan-bratwurst-stands-san-francisco,Sheboygan Bratwurst Stands,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/GkuHJl9d1MXDAn9i1bXSFQ/ms.jpg,http://www.yelp.com/biz/sheboygan-bratwurst-stands-san-francisco,http://m.yelp.com/biz/sheboygan-bratwurst-stands-san-francisco,8889666966,1-888-966-6966,"AT & T Park', u'24 Willie Mays Plz",AT & T Park,37.778669,-122.389279,83,Food Stands,4.5,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,http://s3-media2.fl.yelpcdn.com/photo/YGPR13Lgyvkny586KkE95g/ms.jpg
jillians-san-francisco,Jillian's,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/MxwoFIQilgG9VBzFM-Er1g/ms.jpg,http://www.yelp.com/biz/jillians-san-francisco,http://m.yelp.com/biz/jillians-san-francisco,4153696100,1-415-369-6100,175 4th St,175 4th St,37.7835912,-122.4030677,666,American (New),2.5,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,http://s3-media2.fl.yelpcdn.com/photo/AAJQFYAes8hRPJ1JkY0C1Q/ms.jpg
gyro-king-san-francisco,Gyro King,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/iIsaYCzhLss6BtrNVcqSdg/ms.jpg,http://www.yelp.com/biz/gyro-king-san-francisco,http://m.yelp.com/biz/gyro-king-san-francisco,4156218313,1-415-621-8313,25 Grove St,25 Grove St,37.77870879,-122.4157787,403,Greek,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/rVQtMl_LzF0rP1SeLF23WQ/ms.jpg
bask-san-francisco-2,Bask,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/Z6kSRBevQ6nFNJEv_wzejQ/ms.jpg,http://www.yelp.com/biz/bask-san-francisco-2,http://m.yelp.com/biz/bask-san-francisco-2,4153922275,1-415-392-2275,42 Columbus Ave,42 Columbus Ave,37.796223,-122.404015,269,Basque,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media1.fl.yelpcdn.com/photo/l1KrXVWQAEZ9q8t5ebZdcQ/ms.jpg
buckhorn-grill-san-francisco,Buckhorn Grill,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/U_6wMlBbAZSLorCu8clwng/ms.jpg,http://www.yelp.com/biz/buckhorn-grill-san-francisco,http://m.yelp.com/biz/buckhorn-grill-san-francisco,4159891071,1-415-989-1071,4 Embarcadero Ctr,4 Embarcadero Ctr,37.795029,-122.396072,214,Sandwiches,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/LuvcFFZielPJ9FJksvmuew/ms.jpg
yamo-san-francisco,Yamo,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/iq_LIXkWJyZOOCGvCGzhxw/ms.jpg,http://www.yelp.com/biz/yamo-san-francisco,http://m.yelp.com/biz/yamo-san-francisco,4155538911,1-415-553-8911,3406 18th St,3406 18th St,37.76194633,-122.4197646,1535,Burmese,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/nDNS5yWX9wlFLTpdbl2bRA/ms.jpg
franchino-san-francisco,Franchino,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/r7BuzTsJwox3uaX46FaWjg/ms.jpg,http://www.yelp.com/biz/franchino-san-francisco,http://m.yelp.com/biz/franchino-san-francisco,4159822157,1-415-982-2157,347 Columbus Ave,347 Columbus Ave,37.79833,-122.40757,825,Italian,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/b5p8P_dll0SScFEbwv1a9w/ms.jpg
boulibar-san-francisco-3,Boulibar,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/m5E4yXc-9UjpXDrcmwUrQg/ms.jpg,http://www.yelp.com/biz/boulibar-san-francisco-3,http://m.yelp.com/biz/boulibar-san-francisco-3,4153991177,1-415-399-1177,"1 Ferry Bldg', u'Ste 35",1 Ferry Bldg,37.794746,-122.3932846,93,Mediterranean,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media1.fl.yelpcdn.com/photo/-pl2vaosx558vpFaQDoh0A/ms.jpg
cafe-in-san-francisco,Cafe In,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/_IZRUfvg2I5ECmFihQRhAA/ms.jpg,http://www.yelp.com/biz/cafe-in-san-francisco,http://m.yelp.com/biz/cafe-in-san-francisco,4156605986,1-415-660-5986,855a Bryant St,855a Bryant St,37.77492142,-122.4035568,13,Cafes,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/nOav4J-TbZAHtt4yLmkBiA/ms.jpg
bread-srsly-san-francisco,Bread Srsly,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/MctrKyXBy-G6qM71pNhOXw/ms.jpg,http://www.yelp.com/biz/bread-srsly-san-francisco,http://m.yelp.com/biz/bread-srsly-san-francisco,6462449553,1-646-244-9553,,SoMa,37.77587,-122.40905,43,Bakeries,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
little-heaven-deli-san-francisco,Little Heaven Deli,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/RIYAGpeMFZIOx-RYTUROYw/ms.jpg,http://www.yelp.com/biz/little-heaven-deli-san-francisco,http://m.yelp.com/biz/little-heaven-deli-san-francisco,4158241293,1-415-824-1293,2348 Mission St,2348 Mission St,37.7594795,-122.4194336,106,Creperies,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media3.fl.yelpcdn.com/photo/QTjvnrOfsD8wxxwfKrUQGg/ms.jpg
chubby-noodle-san-francisco-4,Chubby Noodle,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/qYSLDyAjLSE21vL5JSIa2g/ms.jpg,http://www.yelp.com/biz/chubby-noodle-san-francisco-4,http://m.yelp.com/biz/chubby-noodle-san-francisco-4,4152969600,1-415-296-9600,1310 Grant St,1310 Grant St,37.79899625,-122.4071755,39,Asian Fusion,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/kMzSEmQhpw8u_WNwL9IjbA/ms.jpg
specialtys-cafe-and-bakery-san-francisco-10,Specialty's Cafe & Bakery,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/bTaj6xF1hbHNH-aLGoFjPQ/ms.jpg,http://www.yelp.com/biz/specialtys-cafe-and-bakery-san-francisco-10,http://m.yelp.com/biz/specialtys-cafe-and-bakery-san-francisco-10,4153622052,1-415-362-2052,22 Battery St,22 Battery St,37.791576,-122.399361,202,Bakeries,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media1.fl.yelpcdn.com/photo/tDAgdzkvkKJmPTuBQTb4-Q/ms.jpg
